profit_rank,crop,predicted_yield,modal_price,expected_revenue,cost_per_hectare,net_profit
2322,Cotton,30.82255617299993,7400.0,228086.91568019948,42000.0,186086.91568019948
2323,Wheat,46.95353356670002,4600.0,215986.25440682008,30000.0,185986.25440682008
2324,Groundnut,36.09143116525004,6310.0,227736.93065272775,42000.0,185736.93065272775
2325,Groundnut,45.432864271499966,5012.0,227709.51572875783,42000.0,185709.51572875783
2326,Cotton,29.57105034759997,7700.0,227697.0876765198,42000.0,185697.0876765198
2327,Cotton,31.946835308350003,7127.0,227685.0952426105,42000.0,185685.0952426105
2328,Cotton,31.946835308350003,7125.0,227621.20157199376,42000.0,185621.20157199376
2329,Mustard,40.28537365675001,5650.0,227612.36116063755,42000.0,185612.36116063755
2330,Cotton,30.82255617299993,7380.0,227470.4645567395,42000.0,185470.4645567395
2331,Cotton,32.2597639288,7050.0,227431.33569804,42000.0,185431.33569804
2332,Cotton,29.91913713979999,7600.0,227385.44226247992,42000.0,185385.44226247992
2333,Cotton,29.91913713979999,7600.0,227385.44226247992,42000.0,185385.44226247992
2334,Coconut,42.6627235234001,5400.0,230378.70702636056,45000.0,185378.70702636056
2335,Coconut,42.6627235234001,5400.0,230378.70702636056,45000.0,185378.70702636056
2336,Coconut,42.6627235234001,5400.0,230378.70702636056,45000.0,185378.70702636056
2337,Coconut,42.6627235234001,5400.0,230378.70702636056,45000.0,185378.70702636056
2338,Coconut,42.6627235234001,5400.0,230378.70702636056,45000.0,185378.70702636056
2339,Cotton,31.946835308350003,7115.0,227301.73321891023,42000.0,185301.73321891023
2340,Groundnut,34.41275873429996,6605.0,227296.2714400513,42000.0,185296.2714400513
2341,Mustard,33.92435222109996,6700.0,227293.1598813697,42000.0,185293.1598813697
2342,Groundnut,35.21112055024996,6455.0,227287.7831518635,42000.0,185287.7831518635
2343,Groundnut,45.432864271499966,5000.0,227164.32135749984,42000.0,185164.32135749984
2344,Coconut,46.02966645985,5000.0,230148.33229925,45000.0,185148.33229925
2345,Coconut,46.02966645985,5000.0,230148.33229925,45000.0,185148.33229925
2346,Coconut,46.02966645985,5000.0,230148.33229925,45000.0,185148.33229925
2347,Coconut,46.02966645985,5000.0,230148.33229925,45000.0,185148.33229925
2348,Cotton,31.946835308350003,7110.0,227141.9990423685,42000.0,185141.9990423685
2349,Groundnut,35.21112055024996,6450.0,227111.72754911223,42000.0,185111.72754911223
2350,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2351,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2352,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2353,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2354,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2355,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2356,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2357,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2358,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2359,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2360,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2361,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2362,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2363,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2364,Coconut,41.83316795805009,5500.0,230082.42376927548,45000.0,185082.42376927548
2365,Coconut,42.5653343363001,5400.0,229852.8054160205,45000.0,184852.8054160205
2366,Coconut,42.5653343363001,5400.0,229852.8054160205,45000.0,184852.8054160205
2367,Coconut,42.5653343363001,5400.0,229852.8054160205,45000.0,184852.8054160205
2368,Coconut,42.5653343363001,5400.0,229852.8054160205,45000.0,184852.8054160205
2369,Coconut,42.5653343363001,5400.0,229852.8054160205,45000.0,184852.8054160205
2370,Mustard,34.62881980305002,6550.0,226818.76970997764,42000.0,184818.76970997764
2371,Cotton,32.2597639288,7025.0,226624.84159982,42000.0,184624.84159982
2372,Rice,46.72667466220004,4700.0,219615.37091234015,35000.0,184615.37091234015
2373,Cotton,30.82255617299993,7350.0,226545.7878715495,42000.0,184545.7878715495
2374,Cotton,30.82255617299993,7350.0,226545.7878715495,42000.0,184545.7878715495
2375,Coconut,44.52657624894999,5150.0,229311.86768209247,45000.0,184311.86768209247
2376,Groundnut,37.70547306270009,6000.0,226232.83837620053,42000.0,184232.83837620053
2377,Groundnut,37.70547306270009,6000.0,226232.83837620053,42000.0,184232.83837620053
2378,Groundnut,37.70547306270009,6000.0,226232.83837620053,42000.0,184232.83837620053
2379,Groundnut,37.70547306270009,6000.0,226232.83837620053,42000.0,184232.83837620053
2380,Cotton,29.57105034759997,7650.0,226218.53515913975,42000.0,184218.53515913975
2381,Mustard,34.62881980305002,6525.0,225953.0492149014,42000.0,183953.0492149014
2382,Groundnut,45.055252956749946,5012.0,225816.92781923077,42000.0,183816.92781923077
2383,Groundnut,32.893132705449965,6865.0,225811.356022914,42000.0,183811.356022914
2384,Cotton,29.91913713979999,7540.0,225590.29403409196,42000.0,183590.29403409196
2385,Groundnut,36.09143116525004,6250.0,225571.4447828128,42000.0,183571.4447828128
2386,Groundnut,36.09143116525004,6250.0,225571.4447828128,42000.0,183571.4447828128
2387,Groundnut,36.09143116525004,6250.0,225571.4447828128,42000.0,183571.4447828128
2388,Groundnut,36.09143116525004,6250.0,225571.4447828128,42000.0,183571.4447828128
2389,Groundnut,36.09143116525004,6250.0,225571.4447828128,42000.0,183571.4447828128
2390,Groundnut,45.055252956749946,5000.0,225276.2647837497,42000.0,183276.2647837497
2391,Cotton,31.946835308350003,7050.0,225225.18892386756,42000.0,183225.18892386756
2392,Coconut,41.83316795805009,5450.0,227990.76537137295,45000.0,182990.76537137295
2393,Cotton,29.57105034759997,7600.0,224739.9826417598,42000.0,182739.9826417598
2394,Cotton,29.57105034759997,7600.0,224739.9826417598,42000.0,182739.9826417598
2395,Groundnut,36.09143116525004,6225.0,224669.15900368156,42000.0,182669.15900368156
2396,Groundnut,36.09143116525004,6225.0,224669.15900368156,42000.0,182669.15900368156
2397,Groundnut,34.41275873429996,6525.0,224543.25074130727,42000.0,182543.25074130727
2398,Cotton,31.946835308350003,7025.0,224426.5180411588,42000.0,182426.5180411588
2399,Cotton,29.91913713979999,7500.0,224393.52854849992,42000.0,182393.52854849992
2400,Cotton,29.91913713979999,7500.0,224393.52854849992,42000.0,182393.52854849992
2401,Mustard,42.28083480280003,5302.0,224172.9861244457,42000.0,182172.9861244457
2402,Mustard,42.28083480280003,5300.0,224088.42445484016,42000.0,182088.42445484016
2403,Groundnut,52.69913045700003,4250.0,223971.3044422501,42000.0,181971.3044422501
2404,Mustard,42.28083480280003,5295.0,223877.02028082617,42000.0,181877.02028082617
2405,Rice,36.13983885930008,6000.0,216839.03315580045,35000.0,181839.03315580045
2406,Groundnut,36.09143116525004,6200.0,223766.87322455028,42000.0,181766.87322455028
2407,Groundnut,34.41275873429996,6500.0,223682.93177294976,42000.0,181682.93177294976
2408,Groundnut,34.41275873429996,6500.0,223682.93177294976,42000.0,181682.93177294976
2409,Groundnut,34.41275873429996,6500.0,223682.93177294976,42000.0,181682.93177294976
2410,Groundnut,34.41275873429996,6500.0,223682.93177294976,42000.0,181682.93177294976
2411,Groundnut,34.41275873429996,6500.0,223682.93177294976,42000.0,181682.93177294976
2412,Groundnut,35.21112055024996,6350.0,223590.61549408725,42000.0,181590.61549408725
2413,Maize,55.15243032599997,3800.0,209579.23523879988,28000.0,181579.23523879988
2414,Maize,55.15243032599997,3800.0,209579.23523879988,28000.0,181579.23523879988
2415,Cotton,29.91913713979999,7469.0,223466.0352971661,42000.0,181466.0352971661
2416,Cotton,30.82255617299993,7250.0,223463.5322542495,42000.0,181463.5322542495
2417,Cotton,30.82255617299993,7250.0,223463.5322542495,42000.0,181463.5322542495
2418,Mustard,34.62881980305002,6450.0,223355.88772967263,42000.0,181355.88772967263
2419,Coconut,42.6627235234001,5300.0,226112.4346740205,45000.0,181112.4346740205
2420,Coconut,42.6627235234001,5300.0,226112.4346740205,45000.0,181112.4346740205
2421,Coconut,42.6627235234001,5300.0,226112.4346740205,45000.0,181112.4346740205
2422,Coconut,42.6627235234001,5300.0,226112.4346740205,45000.0,181112.4346740205
2423,Cotton,29.57105034759997,7540.0,222965.71962090375,42000.0,180965.71962090375
2424,Coconut,41.83316795805009,5400.0,225899.10697347048,45000.0,180899.10697347048
2425,Coconut,41.83316795805009,5400.0,225899.10697347048,45000.0,180899.10697347048
2426,Coconut,41.83316795805009,5400.0,225899.10697347048,45000.0,180899.10697347048
2427,Coconut,41.83316795805009,5400.0,225899.10697347048,45000.0,180899.10697347048
2428,Coconut,41.83316795805009,5400.0,225899.10697347048,45000.0,180899.10697347048
2429,Coconut,42.5653343363001,5300.0,225596.2719823905,45000.0,180596.2719823905
2430,Coconut,42.5653343363001,5300.0,225596.2719823905,45000.0,180596.2719823905
2431,Coconut,42.5653343363001,5300.0,225596.2719823905,45000.0,180596.2719823905
2432,Coconut,42.5653343363001,5300.0,225596.2719823905,45000.0,180596.2719823905
2433,Mustard,41.94839704694997,5302.0,222410.40114292875,42000.0,180410.40114292875
2434,Coconut,46.94847371005014,4800.0,225352.67380824065,45000.0,180352.67380824065
2435,Coconut,46.947117460000136,4800.0,225346.16380800065,45000.0,180346.16380800065
2436,Coconut,46.947117460000136,4800.0,225346.16380800065,45000.0,180346.16380800065
2437,Mustard,41.94839704694997,5300.0,222326.5043488349,42000.0,180326.5043488349
2438,Mustard,33.92435222109996,6550.0,222204.50704820472,42000.0,180204.50704820472
2439,Groundnut,35.21112055024996,6310.0,222182.17067207725,42000.0,180182.17067207725
2440,Groundnut,34.41275873429996,6455.0,222134.35762990627,42000.0,180134.35762990627
2441,Mustard,41.94839704694997,5295.0,222116.7623636001,42000.0,180116.7623636001
2442,Groundnut,32.893132705449965,6750.0,222028.64576178725,42000.0,180028.64576178725
2443,Groundnut,32.893132705449965,6750.0,222028.64576178725,42000.0,180028.64576178725
2444,Groundnut,32.893132705449965,6750.0,222028.64576178725,42000.0,180028.64576178725
2445,Groundnut,34.41275873429996,6450.0,221962.29383623475,42000.0,179962.29383623475
2446,Cotton,29.57105034759997,7500.0,221782.8776069998,42000.0,179782.8776069998
2447,Cotton,29.57105034759997,7500.0,221782.8776069998,42000.0,179782.8776069998
2448,Groundnut,37.70547306270009,5875.0,221519.654243363,42000.0,179519.654243363
2449,Cotton,29.91913713979999,7400.0,221401.61483451992,42000.0,179401.61483451992
2450,Cotton,29.91913713979999,7400.0,221401.61483451992,42000.0,179401.61483451992
2451,Mustard,33.92435222109996,6525.0,221356.39824267724,42000.0,179356.39824267724
2452,Coconut,46.71582465929994,4800.0,224235.9583646397,45000.0,179235.9583646397
2453,Coconut,42.6627235234001,5250.0,223979.2984978505,45000.0,178979.2984978505
2454,Coconut,42.6627235234001,5250.0,223979.2984978505,45000.0,178979.2984978505
2455,Coconut,42.6627235234001,5250.0,223979.2984978505,45000.0,178979.2984978505
2456,Coconut,42.6627235234001,5250.0,223979.2984978505,45000.0,178979.2984978505
2457,Coconut,42.6627235234001,5250.0,223979.2984978505,45000.0,178979.2984978505
2458,Coconut,42.6627235234001,5250.0,223979.2984978505,45000.0,178979.2984978505
2459,Coconut,42.6627235234001,5250.0,223979.2984978505,45000.0,178979.2984978505
2460,Coconut,42.6627235234001,5250.0,223979.2984978505,45000.0,178979.2984978505
2461,Coconut,42.6627235234001,5250.0,223979.2984978505,45000.0,178979.2984978505
2462,Cotton,29.57105034759997,7469.0,220866.17504622415,42000.0,178866.17504622415
2463,Maize,55.15243032599997,3750.0,206821.6137224999,28000.0,178821.6137224999
2464,Maize,55.15243032599997,3750.0,206821.6137224999,28000.0,178821.6137224999
2465,Maize,55.15243032599997,3750.0,206821.6137224999,28000.0,178821.6137224999
2466,Maize,55.15243032599997,3750.0,206821.6137224999,28000.0,178821.6137224999
2467,Cotton,29.91913713979999,7380.0,220803.2320917239,42000.0,178803.2320917239
2468,Mustard,40.475665974249935,5450.0,220592.3795596621,42000.0,178592.3795596621
2469,Rice,47.99216029795,4450.0,213565.1133258775,35000.0,178565.1133258775
2470,Groundnut,32.893132705449965,6705.0,220548.454790042,42000.0,178548.454790042
2471,Coconut,42.5653343363001,5250.0,223468.0052655755,45000.0,178468.0052655755
2472,Coconut,42.5653343363001,5250.0,223468.0052655755,45000.0,178468.0052655755
2473,Coconut,42.5653343363001,5250.0,223468.0052655755,45000.0,178468.0052655755
2474,Coconut,42.5653343363001,5250.0,223468.0052655755,45000.0,178468.0052655755
2475,Coconut,42.5653343363001,5250.0,223468.0052655755,45000.0,178468.0052655755
2476,Coconut,42.5653343363001,5250.0,223468.0052655755,45000.0,178468.0052655755
2477,Coconut,42.5653343363001,5250.0,223468.0052655755,45000.0,178468.0052655755
2478,Coconut,42.5653343363001,5250.0,223468.0052655755,45000.0,178468.0052655755
2479,Coconut,42.5653343363001,5250.0,223468.0052655755,45000.0,178468.0052655755
2480,Cotton,32.2597639288,6832.0,220398.7071615616,42000.0,178398.7071615616
2481,Cotton,32.2597639288,6832.0,220398.7071615616,42000.0,178398.7071615616
2482,Groundnut,36.09143116525004,6100.0,220157.73010802525,42000.0,178157.73010802525
2483,Groundnut,35.21112055024996,6250.0,220069.50343906225,42000.0,178069.50343906225
2484,Groundnut,35.21112055024996,6250.0,220069.50343906225,42000.0,178069.50343906225
2485,Groundnut,35.21112055024996,6250.0,220069.50343906225,42000.0,178069.50343906225
2486,Groundnut,35.21112055024996,6250.0,220069.50343906225,42000.0,178069.50343906225
2487,Groundnut,35.21112055024996,6250.0,220069.50343906225,42000.0,178069.50343906225
2488,Wheat,45.22687075210001,4600.0,208043.6054596601,30000.0,178043.6054596601
2489,Coconut,46.94847371005014,4750.0,223005.25012273816,45000.0,178005.25012273816
2490,Coconut,46.94847371005014,4750.0,223005.25012273816,45000.0,178005.25012273816
2491,Coconut,46.94847371005014,4750.0,223005.25012273816,45000.0,178005.25012273816
2492,Coconut,46.94847371005014,4750.0,223005.25012273816,45000.0,178005.25012273816
2493,Coconut,46.947117460000136,4750.0,222998.80793500063,45000.0,177998.80793500063
2494,Coconut,46.947117460000136,4750.0,222998.80793500063,45000.0,177998.80793500063
2495,Coconut,46.947117460000136,4750.0,222998.80793500063,45000.0,177998.80793500063
2496,Coconut,46.947117460000136,4750.0,222998.80793500063,45000.0,177998.80793500063
2497,Coconut,46.947117460000136,4750.0,222998.80793500063,45000.0,177998.80793500063
2498,Coconut,46.947117460000136,4750.0,222998.80793500063,45000.0,177998.80793500063
2499,Coconut,46.947117460000136,4750.0,222998.80793500063,45000.0,177998.80793500063
2500,Coconut,46.947117460000136,4750.0,222998.80793500063,45000.0,177998.80793500063
2501,Cotton,29.91913713979999,7350.0,219905.65797752992,42000.0,177905.65797752992
2502,Cotton,29.91913713979999,7350.0,219905.65797752992,42000.0,177905.65797752992
2503,Mustard,34.62881980305002,6350.0,219893.00574936764,42000.0,177893.00574936764
2504,Mustard,34.62881980305002,6350.0,219893.00574936764,42000.0,177893.00574936764
2505,Mustard,34.62881980305002,6350.0,219893.00574936764,42000.0,177893.00574936764
2506,Cotton,30.82255617299993,7127.0,219672.3578449705,42000.0,177672.3578449705
2507,Coconut,44.52657624894999,5000.0,222632.88124475,45000.0,177632.88124475
2508,Coconut,44.52657624894999,5000.0,222632.88124475,45000.0,177632.88124475
2509,Coconut,44.52657624894999,5000.0,222632.88124475,45000.0,177632.88124475
2510,Coconut,44.52657624894999,5000.0,222632.88124475,45000.0,177632.88124475
2511,Cotton,30.82255617299993,7125.0,219610.71273262447,42000.0,177610.71273262447
2512,Mustard,40.28537365675001,5450.0,219555.28642928755,42000.0,177555.28642928755
2513,Cotton,32.2597639288,6800.0,219366.39471584,42000.0,177366.39471584
2514,Cotton,30.82255617299993,7115.0,219302.4871708945,42000.0,177302.4871708945
2515,Groundnut,35.21112055024996,6225.0,219189.225425306,42000.0,177189.225425306
2516,Groundnut,35.21112055024996,6225.0,219189.225425306,42000.0,177189.225425306
2517,Cotton,30.82255617299993,7110.0,219148.37439002952,42000.0,177148.37439002952
2518,Groundnut,45.641257308649976,4800.0,219078.0350815199,42000.0,177078.0350815199
2519,Cotton,32.2597639288,6788.0,218979.2775486944,42000.0,176979.2775486944
2520,Coconut,46.71582465929994,4750.0,221900.1671316747,45000.0,176900.1671316747
2521,Coconut,46.71582465929994,4750.0,221900.1671316747,45000.0,176900.1671316747
2522,Coconut,46.71582465929994,4750.0,221900.1671316747,45000.0,176900.1671316747
2523,Coconut,46.71582465929994,4750.0,221900.1671316747,45000.0,176900.1671316747
2524,Coconut,42.6627235234001,5200.0,221846.16232168052,45000.0,176846.16232168052
2525,Coconut,42.6627235234001,5200.0,221846.16232168052,45000.0,176846.16232168052
2526,Coconut,42.6627235234001,5200.0,221846.16232168052,45000.0,176846.16232168052
2527,Coconut,42.6627235234001,5200.0,221846.16232168052,45000.0,176846.16232168052
2528,Cotton,29.57105034759997,7400.0,218825.7725722398,42000.0,176825.7725722398
2529,Cotton,29.57105034759997,7400.0,218825.7725722398,42000.0,176825.7725722398
2530,Mustard,33.92435222109996,6450.0,218812.07182609476,42000.0,176812.07182609476
2531,Coconut,41.83316795805009,5300.0,221715.79017766548,45000.0,176715.79017766548
2532,Coconut,41.83316795805009,5300.0,221715.79017766548,45000.0,176715.79017766548
2533,Coconut,41.83316795805009,5300.0,221715.79017766548,45000.0,176715.79017766548
2534,Coconut,41.83316795805009,5300.0,221715.79017766548,45000.0,176715.79017766548
2535,Groundnut,34.41275873429996,6350.0,218521.0179628048,42000.0,176521.0179628048
2536,Coconut,42.5653343363001,5200.0,221339.7385487605,45000.0,176339.7385487605
2537,Coconut,42.5653343363001,5200.0,221339.7385487605,45000.0,176339.7385487605
2538,Coconut,42.5653343363001,5200.0,221339.7385487605,45000.0,176339.7385487605
2539,Coconut,42.5653343363001,5200.0,221339.7385487605,45000.0,176339.7385487605
2540,Groundnut,35.21112055024996,6200.0,218308.9474115497,42000.0,176308.9474115497
2541,Cotton,31.946835308350003,6832.0,218260.77882664723,42000.0,176260.77882664723
2542,Cotton,31.946835308350003,6832.0,218260.77882664723,42000.0,176260.77882664723
2543,Cotton,29.57105034759997,7380.0,218234.3515652878,42000.0,176234.3515652878
2544,Mustard,34.62881980305002,6300.0,218161.56475921517,42000.0,176161.56475921517
2545,Groundnut,45.432864271499966,4800.0,218077.74850319984,42000.0,176077.74850319984
2546,Coconut,46.02966645985,4800.0,220942.39900728,45000.0,175942.39900728
2547,Rice,35.149150354499895,6000.0,210894.90212699937,35000.0,175894.90212699937
2548,Maize,42.904292524649975,4750.0,203795.3894920874,28000.0,175795.3894920874
2549,Cotton,27.46552429295,7925.0,217664.2800216287,42000.0,175664.2800216287
2550,Maize,53.55716727350002,3800.0,203517.23563930008,28000.0,175517.23563930008
2551,Maize,53.55716727350002,3800.0,203517.23563930008,28000.0,175517.23563930008
2552,Mustard,34.62881980305002,6280.0,217468.98836315412,42000.0,175468.98836315412
2553,Cotton,29.57105034759997,7350.0,217347.2200548598,42000.0,175347.2200548598
2554,Cotton,29.57105034759997,7350.0,217347.2200548598,42000.0,175347.2200548598
2555,Cotton,30.82255617299993,7050.0,217299.02101964952,42000.0,175299.02101964952
2556,Groundnut,32.893132705449965,6605.0,217259.141519497,42000.0,175259.141519497
2557,Cotton,31.946835308350003,6800.0,217238.48009678003,42000.0,175238.48009678003
2558,Groundnut,34.41275873429996,6310.0,217144.5076134328,42000.0,175144.5076134328
2559,Cotton,27.46552429295,7900.0,216977.641914305,42000.0,174977.641914305
2560,Cotton,27.46552429295,7900.0,216977.641914305,42000.0,174977.641914305
2561,Cotton,29.91913713979999,7250.0,216913.74426354992,42000.0,174913.74426354992
2562,Cotton,29.91913713979999,7250.0,216913.74426354992,42000.0,174913.74426354992
2563,Cotton,31.946835308350003,6788.0,216855.11807307985,42000.0,174855.11807307985
2564,Groundnut,37.70547306270009,5750.0,216806.4701105255,42000.0,174806.4701105255
2565,Groundnut,37.70547306270009,5750.0,216806.4701105255,42000.0,174806.4701105255
2566,Groundnut,37.70547306270009,5750.0,216806.4701105255,42000.0,174806.4701105255
2567,Groundnut,37.70547306270009,5750.0,216806.4701105255,42000.0,174806.4701105255
2568,Groundnut,37.70547306270009,5750.0,216806.4701105255,42000.0,174806.4701105255
2569,Groundnut,37.70547306270009,5750.0,216806.4701105255,42000.0,174806.4701105255
2570,Coconut,42.6627235234001,5150.0,219713.0261455105,45000.0,174713.0261455105
2571,Coconut,41.83316795805009,5250.0,219624.13177976297,45000.0,174624.13177976297
2572,Coconut,41.83316795805009,5250.0,219624.13177976297,45000.0,174624.13177976297
2573,Coconut,41.83316795805009,5250.0,219624.13177976297,45000.0,174624.13177976297
2574,Coconut,41.83316795805009,5250.0,219624.13177976297,45000.0,174624.13177976297
2575,Coconut,41.83316795805009,5250.0,219624.13177976297,45000.0,174624.13177976297
2576,Coconut,41.83316795805009,5250.0,219624.13177976297,45000.0,174624.13177976297
2577,Coconut,41.83316795805009,5250.0,219624.13177976297,45000.0,174624.13177976297
2578,Coconut,41.83316795805009,5250.0,219624.13177976297,45000.0,174624.13177976297
2579,Coconut,41.83316795805009,5250.0,219624.13177976297,45000.0,174624.13177976297
2580,Rice,34.93731452734988,6000.0,209623.8871640993,35000.0,174623.8871640993
2581,Groundnut,36.09143116525004,6000.0,216548.58699150023,42000.0,174548.58699150023
2582,Groundnut,36.09143116525004,6000.0,216548.58699150023,42000.0,174548.58699150023
2583,Groundnut,36.09143116525004,6000.0,216548.58699150023,42000.0,174548.58699150023
2584,Groundnut,36.09143116525004,6000.0,216548.58699150023,42000.0,174548.58699150023
2585,Cotton,30.82255617299993,7025.0,216528.4571153245,42000.0,174528.4571153245
2586,Groundnut,45.055252956749946,4800.0,216265.21419239976,42000.0,174265.21419239976
2587,Coconut,42.5653343363001,5150.0,219211.4718319455,45000.0,174211.4718319455
2588,Coconut,46.02966645985,4750.0,218640.9156842875,45000.0,173640.9156842875
2589,Coconut,46.02966645985,4750.0,218640.9156842875,45000.0,173640.9156842875
2590,Coconut,46.02966645985,4750.0,218640.9156842875,45000.0,173640.9156842875
2591,Coconut,46.02966645985,4750.0,218640.9156842875,45000.0,173640.9156842875
2592,Cotton,27.46552429295,7850.0,215604.36569965747,42000.0,173604.36569965747
2593,Cotton,27.46552429295,7850.0,215604.36569965747,42000.0,173604.36569965747
2594,Cotton,27.46552429295,7850.0,215604.36569965747,42000.0,173604.36569965747
2595,Cotton,27.46552429295,7850.0,215604.36569965747,42000.0,173604.36569965747
2596,Mustard,33.92435222109996,6350.0,215419.63660398475,42000.0,173419.63660398475
2597,Mustard,33.92435222109996,6350.0,215419.63660398475,42000.0,173419.63660398475
2598,Mustard,33.92435222109996,6350.0,215419.63660398475,42000.0,173419.63660398475
2599,Groundnut,34.41275873429996,6250.0,215079.7420893748,42000.0,173079.7420893748
2600,Groundnut,34.41275873429996,6250.0,215079.7420893748,42000.0,173079.7420893748
2601,Groundnut,34.41275873429996,6250.0,215079.7420893748,42000.0,173079.7420893748
2602,Groundnut,34.41275873429996,6250.0,215079.7420893748,42000.0,173079.7420893748
2603,Groundnut,34.41275873429996,6250.0,215079.7420893748,42000.0,173079.7420893748
2604,Rice,46.72667466220004,4450.0,207933.70224679017,35000.0,172933.70224679017
2605,Groundnut,37.70547306270009,5700.0,214921.1964573905,42000.0,172921.1964573905
2606,Cotton,27.46552429295,7825.0,214917.7275923337,42000.0,172917.7275923337
2607,Wheat,44.099774788349976,4600.0,202858.9640264099,30000.0,172858.9640264099
2608,Maize,53.55716727350002,3750.0,200839.37727562507,28000.0,172839.37727562507
2609,Maize,53.55716727350002,3750.0,200839.37727562507,28000.0,172839.37727562507
2610,Maize,53.55716727350002,3750.0,200839.37727562507,28000.0,172839.37727562507
2611,Maize,53.55716727350002,3750.0,200839.37727562507,28000.0,172839.37727562507
2612,Groundnut,35.21112055024996,6100.0,214787.83535652477,42000.0,172787.83535652477
2613,Mustard,34.62881980305002,6200.0,214698.6827789101,42000.0,172698.6827789101
2614,Groundnut,32.893132705449965,6525.0,214627.690903061,42000.0,172627.690903061
2615,Mustard,40.475665974249935,5302.0,214601.9809954732,42000.0,172601.9809954732
2616,Coconut,41.83316795805009,5200.0,217532.47338186047,45000.0,172532.47338186047
2617,Coconut,41.83316795805009,5200.0,217532.47338186047,45000.0,172532.47338186047
2618,Coconut,41.83316795805009,5200.0,217532.47338186047,45000.0,172532.47338186047
2619,Coconut,41.83316795805009,5200.0,217532.47338186047,45000.0,172532.47338186047
2620,Mustard,40.475665974249935,5300.0,214521.02966352465,42000.0,172521.02966352465
2621,Cotton,27.46552429295,7810.0,214505.74472793948,42000.0,172505.74472793948
2622,Mustard,47.53494753700001,4512.0,214477.68328694403,42000.0,172477.68328694403
2623,Cotton,29.57105034759997,7250.0,214390.1150200998,42000.0,172390.1150200998
2624,Cotton,29.57105034759997,7250.0,214390.1150200998,42000.0,172390.1150200998
2625,Mustard,40.475665974249935,5295.0,214318.6513336534,42000.0,172318.6513336534
2626,Cotton,27.46552429295,7800.0,214231.08948501,42000.0,172231.08948501
2627,Cotton,27.46552429295,7800.0,214231.08948501,42000.0,172231.08948501
2628,Groundnut,34.41275873429996,6225.0,214219.4231210173,42000.0,172219.4231210173
2629,Groundnut,34.41275873429996,6225.0,214219.4231210173,42000.0,172219.4231210173
2630,Groundnut,32.893132705449965,6500.0,213805.3625854248,42000.0,171805.3625854248
2631,Groundnut,32.893132705449965,6500.0,213805.3625854248,42000.0,171805.3625854248
2632,Groundnut,32.893132705449965,6500.0,213805.3625854248,42000.0,171805.3625854248
2633,Groundnut,32.893132705449965,6500.0,213805.3625854248,42000.0,171805.3625854248
2634,Groundnut,32.893132705449965,6500.0,213805.3625854248,42000.0,171805.3625854248
2635,Mustard,33.92435222109996,6300.0,213723.4189929297,42000.0,171723.4189929297
2636,Mustard,40.28537365675001,5302.0,213593.05112808853,42000.0,171593.05112808853
2637,Mustard,40.28537365675001,5300.0,213512.48038077503,42000.0,171512.48038077503
2638,Groundnut,34.41275873429996,6200.0,213359.10415265977,42000.0,171359.10415265977
2639,Mustard,40.28537365675001,5295.0,213311.0535124913,42000.0,171311.0535124913
2640,Cotton,29.91913713979999,7127.0,213233.69039535453,42000.0,171233.69039535453
2641,Wheat,43.74042068499999,4600.0,201205.93515099995,30000.0,171205.93515099995
2642,Cotton,29.91913713979999,7125.0,213173.8521210749,42000.0,171173.8521210749
2643,Mustard,33.92435222109996,6280.0,213044.93194850773,42000.0,171044.93194850773
2644,Coconut,46.94847371005014,4600.0,215962.97906623065,45000.0,170962.97906623065
2645,Coconut,46.94847371005014,4600.0,215962.97906623065,45000.0,170962.97906623065
2646,Coconut,46.94847371005014,4600.0,215962.97906623065,45000.0,170962.97906623065
2647,Coconut,46.947117460000136,4600.0,215956.74031600065,45000.0,170956.74031600065
2648,Coconut,46.947117460000136,4600.0,215956.74031600065,45000.0,170956.74031600065
2649,Coconut,46.947117460000136,4600.0,215956.74031600065,45000.0,170956.74031600065
2650,Coconut,46.947117460000136,4600.0,215956.74031600065,45000.0,170956.74031600065
2651,Coconut,46.947117460000136,4600.0,215956.74031600065,45000.0,170956.74031600065
2652,Coconut,46.947117460000136,4600.0,215956.74031600065,45000.0,170956.74031600065
2653,Cotton,29.91913713979999,7115.0,212874.66074967693,42000.0,170874.66074967693
